AccelerationX;AccelerationY;AccelerationZ;GyroscopeX;GyroscopeY;GyroscopeZ;Latitude;Longitude;Velocity;Altitude;Position;Hours;Minutes;Seconds;Date
-0,086450;-0,051170;1,052980;1,934050;0,699330;0,520800;45,089855;14,124167;29,632000;229,100000;152,700000;11;32;27,393;06/01/2021
-0,096640;-0,084170;0,983300;-0,308550;1,514120;-0,136850;45,089840;14,124177;29,817200;228,900000;153,200000;11;32;27,648;06/01/2021
-0,046970;-0,064300;0,997870;-1,337630;-0,013240;-0,305090;45,089818;14,124193;30,372800;228,700000;152,300000;11;32;27,905;06/01/2021
-0,080230;-0,073140;0,995460;-0,693040;-1,037330;-0,329250;45,089803;14,124205;30,743200;228,700000;152,100000;11;32;28,161;06/01/2021
-0,088020;-0,059230;1,000710;0,375820;-0,428650;-0,075090;45,089780;14,124223;31,484000;228,600000;152,300000;11;32;28,417;06/01/2021
-0,087230;-0,068860;0,993750;0,102220;0,513620;-1,046070;45,089765;14,124235;31,484000;228,900000;152,600000;11;32;28,673;06/01/2021
-0,102200;-0,057350;1,011120;-0,435710;0,436800;-1,457550;45,089740;14,124252;31,854400;229,300000;152,600000;11;32;28,929;06/01/2021
-0,092540;-0,043470;0,996060;-0,066740;0,517480;-1,628790;45,089717;14,124270;32,224800;229,700000;152,800000;11;32;29,184;06/01/2021
-0,065840;0,019390;1,015000;-0,433220;-0,335950;-1,741760;45,089702;14,124282;32,410000;229,800000;152,500000;11;32;29,441;06/01/2021
-0,069070;0,013560;1,004360;-0,139350;-0,304950;-1,860090;45,089677;14,124300;32,780400;230,000000;152,800000;11;32;29,697;06/01/2021
-0,085600;-0,046560;1,003490;-0,802090;-0,292990;-1,906260;45,089662;14,124312;32,965600;230,100000;152,400000;11;32;29,953;06/01/2021
-0,090260;-0,059050;1,005400;-1,388460;-0,208390;-2,024610;45,089640;14,124332;33,150800;230,200000;152,000000;11;32;30,209;06/01/2021
-0,112890;-0,075570;1,002700;-0,778080;-0,121390;-2,076800;45,089623;14,124343;33,521200;230,500000;152,000000;11;32;30,466;06/01/2021
-0,114500;-0,081490;0,999510;-0,760830;0,421570;-2,504490;45,089598;14,124362;33,706400;230,900000;151,700000;11;32;30,721;06/01/2021
-0,107040;-0,085480;1,002490;-0,699650;0,077990;-2,767740;45,089575;14,124382;33,706400;231,000000;151,600000;11;32;30,977;06/01/2021
-0,109170;-0,065060;0,999380;-0,351740;-0,272530;-2,416390;45,089558;14,124393;34,076800;231,200000;151,200000;11;32;31,233;06/01/2021
-0,107820;-0,055570;1,000530;-0,415990;-0,262710;-2,841160;45,089533;14,124415;34,447200;231,600000;150,800000;11;32;31,489;06/01/2021
-0,124720;-0,045860;0,996630;-0,384710;-0,100500;-3,139410;45,089517;14,124430;35,002800;231,900000;150,600000;11;32;31,745;06/01/2021
-0,129360;-0,033980;0,998080;-0,031220;0,254210;-3,861790;45,089492;14,124452;35,558400;232,200000;150,100000;11;32;32,000;06/01/2021
-0,122140;-0,035550;1,006690;-0,437320;0,150390;-4,569800;45,089475;14,124465;35,928800;232,200000;150,000000;11;32;32,257;06/01/2021
-0,139500;-0,032910;1,009040;0,033830;0,415380;-4,602400;45,089452;14,124488;35,928800;232,200000;149,100000;11;32;32,512;06/01/2021
-0,135280;-0,024510;1,015310;-0,465950;0,612630;-4,843630;45,089435;14,124503;36,114000;232,300000;148,800000;11;32;32,769;06/01/2021
-0,130140;-0,035050;0,986940;-0,646130;0,921310;-5,307440;45,089412;14,124525;36,299200;232,300000;148,500000;11;32;33,025;06/01/2021
-0,143770;-0,021600;1,000610;-0,069940;1,223110;-4,966320;45,089388;14,124548;36,484400;232,300000;147,800000;11;32;33,280;06/01/2021
-0,152520;-0,028260;0,981390;0,778370;1,292530;-4,751020;45,089373;14,124565;36,669600;232,500000;146,200000;11;32;33,537;06/01/2021
-0,138190;-0,019590;1,003220;0,471520;0,961440;-5,165510;45,089352;14,124590;36,299200;232,800000;145,100000;11;32;33,793;06/01/2021
-0,166430;-0,013000;1,037850;0,970070;1,389420;-4,775800;45,089337;14,124607;36,114000;233,100000;144,400000;11;32;34,049;06/01/2021
-0,145010;-0,028460;0,981330;-1,828550;0,918960;-4,878010;45,089315;14,124633;36,299200;233,400000;143,200000;11;32;34,304;06/01/2021
-0,092970;-0,011680;0,983300;-0,556850;-1,844370;-4,461390;45,089300;14,124650;36,484400;233,400000;142,800000;11;32;34,561;06/01/2021
-0,081260;0,021570;1,011340;0,121190;-0,870570;-3,580940;45,089280;14,124678;36,484400;233,700000;141,100000;11;32;34,816;06/01/2021
-0,067140;0,024230;0,998420;-0,115670;-0,466780;-2,945150;45,089265;14,124698;37,040000;233,800000;140,300000;11;32;35,072;06/01/2021
-0,037070;0,044660;1,011570;-0,431670;-0,744910;-2,499260;45,089245;14,124727;36,854800;234,200000;139,500000;11;32;35,328;06/01/2021
-0,036820;0,038370;1,013130;-0,833240;-0,061190;-1,865870;45,089225;14,124755;37,040000;234,300000;138,700000;11;32;35,584;06/01/2021
-0,016730;0,026240;1,002980;-0,655250;0,300870;-1,382660;45,089210;14,124773;36,669600;234,600000;138,500000;11;32;35,841;06/01/2021
-0,021120;0,005610;1,013550;-0,736870;-0,054320;-0,459560;45,089192;14,124802;36,484400;234,800000;137,300000;11;32;36,097;06/01/2021
-0,036350;-0,037010;0,993440;-0,490150;0,693080;0,245130;45,089178;14,124822;36,299200;235,000000;136,800000;11;32;36,352;06/01/2021
-0,032370;-0,006620;1,016930;-0,567630;1,236830;0,373480;45,089160;14,124848;35,558400;235,300000;136,200000;11;32;36,609;06/01/2021
-0,038120;0,013550;1,023730;-0,817880;0,655950;0,780320;45,089148;14,124867;35,373200;235,500000;135,400000;11;32;36,864;06/01/2021
-0,038180;0,019360;1,001440;-0,739410;0,496880;0,593650;45,089132;14,124895;34,817600;236,000000;134,900000;11;32;37,121;06/01/2021
-0,028680;0,032830;0,998960;-0,432260;0,006550;0,153750;45,089120;14,124913;34,262000;236,200000;134,800000;11;32;37,377;06/01/2021
-0,001840;0,031530;0,996110;-0,436570;-0,072750;0,141900;45,089102;14,124938;33,521200;236,500000;135,200000;11;32;37,633;06/01/2021
0,021260;0,028760;1,027760;-0,214680;-0,667430;0,793360;45,089085;14,124963;32,780400;236,900000;135,100000;11;32;37,889;06/01/2021
0,071010;-0,002510;0,979140;-1,425560;-0,503320;2,319290;45,089075;14,124980;32,224800;237,300000;134,400000;11;32;38,144;06/01/2021
0,083870;0,021490;1,052520;-0,289260;-0,982020;4,558060;45,089058;14,125003;31,298800;237,600000;134,800000;11;32;38,401;06/01/2021
0,123800;-0,032510;0,967740;-1,948660;-1,770550;6,449090;45,089048;14,125018;30,743200;237,600000;135,100000;11;32;38,657;06/01/2021
0,053930;0,014880;1,035160;-0,900350;0,077950;7,977210;45,089033;14,125038;29,632000;237,700000;136,000000;11;32;38,913;06/01/2021
0,028590;-0,009300;0,972720;-1,952850;0,683680;7,649920;45,089023;14,125052;28,891200;237,800000;136,400000;11;32;39,168;06/01/2021
-0,083220;0,056050;1,050230;0,875910;0,855110;6,406770;45,089007;14,125070;28,520800;238,000000;137,600000;11;32;39,425;06/01/2021
-0,131040;0,030760;1,004620;-1,329150;0,775770;2,784930;45,088992;14,125087;27,965200;238,300000;138,300000;11;32;39,681;06/01/2021
-0,131340;0,037220;0,985580;-2,387650;1,152990;-2,771700;45,088982;14,125098;27,039200;238,500000;139,000000;11;32;39,937;06/01/2021
-0,129140;0,072330;1,018160;-0,014290;-0,810870;-6,066970;45,088967;14,125113;26,113200;238,900000;140,000000;11;32;40,193;06/01/2021
-0,111250;0,081470;1,003330;-0,446540;-0,049950;-7,981160;45,088958;14,125125;25,557600;239,000000;139,700000;11;32;40,449;06/01/2021
-0,113400;0,105220;0,996080;-1,138510;0,615380;-8,830570;45,088945;14,125140;24,446400;239,100000;139,600000;11;32;40,705;06/01/2021
0,012450;0,138180;1,003540;0,595400;-0,369050;-9,634070;45,088937;14,125148;23,335200;239,200000;139,600000;11;32;40,961;06/01/2021
0,000830;0,143630;1,006250;-0,034320;-1,459380;-8,278450;45,088927;14,125163;22,224000;239,100000;138,000000;11;32;41,217;06/01/2021
0,001650;0,145000;0,993020;-0,394850;1,018900;-5,105110;45,088922;14,125173;21,112800;239,200000;136,400000;11;32;41,473;06/01/2021
0,019900;0,144460;1,012420;-0,421520;-0,804270;-5,130080;45,088915;14,125188;20,001600;239,200000;133,900000;11;32;41,729;06/01/2021
0,020550;0,151200;1,002770;0,046610;0,207860;-4,251440;45,088907;14,125200;18,705200;239,300000;133,800000;11;32;41,985;06/01/2021
0,025870;0,131220;1,014650;-0,267600;-0,198000;-3,748830;45,088905;14,125208;17,038400;239,200000;131,800000;11;32;42,240;06/01/2021
0,012880;0,059060;0,994570;-1,063740;-0,385330;-3,216360;45,088898;14,125217;15,001200;239,500000;132,400000;11;32;42,496;06/01/2021
-0,012390;0,027420;1,010080;-0,690980;-0,107740;-2,562500;45,088895;14,125223;14,075200;239,700000;131,700000;11;32;42,753;06/01/2021
-0,007550;-0,010690;0,991220;-0,632780;-0,212110;-2,232050;45,088892;14,125232;12,223200;240,200000;131,600000;11;32;43,008;06/01/2021
-0,017640;0,000990;1,014540;-0,348140;0,018980;-1,960080;45,088888;14,125235;11,112000;240,400000;132,000000;11;32;43,266;06/01/2021
-0,004420;-0,013790;0,992320;-0,313400;-0,161280;-1,580810;45,088885;14,125240;10,000800;240,400000;133,900000;11;32;43,521;06/01/2021
-0,019210;-0,002910;1,011100;-0,532530;0,226650;-1,352230;45,088882;14,125242;9,074800;240,700000;135,200000;11;32;43,776;06/01/2021
-0,007410;-0,005020;0,999350;-0,266300;0,105780;-0,983520;45,088880;14,125243;7,778400;240,800000;137,300000;11;32;44,033;06/01/2021
-0,007350;-0,003800;1,003480;-0,581090;-0,252990;-0,893990;45,088878;14,125243;7,037600;240,900000;140,600000;11;32;44,288;06/01/2021
-0,006840;-0,004660;1,001640;-0,475240;-0,003610;-0,626090;45,088877;14,125245;6,111600;241,100000;143,000000;11;32;44,545;06/01/2021
-0,009310;-0,007910;1,003570;-0,488210;0,040020;-0,388910;45,088875;14,125247;5,370800;241,200000;143,500000;11;32;44,800;06/01/2021
-0,014700;-0,020930;1,001380;-0,470330;0,016360;-0,208620;45,088875;14,125247;4,815200;241,200000;146,600000;11;32;45,057;06/01/2021
-0,028560;-0,055250;1,002670;-0,546390;0,027810;0,080300;45,088873;14,125247;4,074400;241,100000;155,300000;11;32;45,312;06/01/2021
-0,045470;-0,083980;1,007060;-0,795080;0,136710;0,153240;45,088872;14,125245;3,518800;240,900000;162,900000;11;32;45,569;06/01/2021
-0,053480;-0,116380;0,990080;-0,443130;0,047390;0,399670;45,088873;14,125245;2,592800;240,700000;173,500000;11;32;45,824;06/01/2021
-0,060620;-0,119200;1,002840;-0,754990;0,083090;0,154220;45,088875;14,125245;2,222400;240,500000;179,500000;11;32;46,080;06/01/2021
-0,053670;-0,110300;0,990290;-0,416700;0,161600;-0,060380;45,088877;14,125245;1,481600;240,500000;192,000000;11;32;46,337;06/01/2021
-0,042980;-0,082200;1,011200;-0,449440;-0,017730;-0,065940;45,088878;14,125247;0,000000;240,200000;192,000000;11;32;46,593;06/01/2021
-0,041450;-0,079430;0,998940;-0,397330;-0,034100;-0,129010;45,088878;14,125245;0,000000;240,000000;192,000000;11;32;46,849;06/01/2021
-0,041200;-0,079130;1,000670;-0,515010;-0,013810;-0,106410;45,088880;14,125245;0,000000;239,800000;192,000000;11;32;47,104;06/01/2021
-0,040810;-0,081870;0,999830;-0,445240;0,010710;-0,076710;45,088880;14,125243;0,000000;239,500000;192,000000;11;32;47,361;06/01/2021
-0,042710;-0,081340;1,000470;-0,475270;-0,023380;-0,157200;45,088880;14,125242;0,000000;239,300000;192,000000;11;32;47,617;06/01/2021
-0,041670;-0,081470;1,001170;-0,468990;0,008530;-0,190520;45,088880;14,125240;0,000000;239,100000;192,000000;11;32;47,873;06/01/2021
-0,041590;-0,081760;1,000340;-0,477630;0,010680;-0,120950;45,088880;14,125238;0,000000;238,900000;192,000000;11;32;48,128;06/01/2021
-0,020220;-0,028910;1,000570;-0,457550;0,020230;-0,079070;45,088880;14,125235;0,000000;238,700000;192,000000;11;32;48,384;06/01/2021
-0,038910;-0,072960;1,010040;-0,158650;-0,125730;0,016370;45,088880;14,125233;0,000000;238,500000;192,000000;11;32;48,642;06/01/2021
-0,078830;-0,165200;0,988720;-1,008850;0,252460;0,002070;45,088880;14,125232;0,000000;238,300000;192,000000;11;32;48,896;06/01/2021
-0,081710;-0,163140;1,000520;-1,320630;0,424540;-0,089090;45,088878;14,125230;0,000000;238,300000;192,000000;11;32;49,152;06/01/2021
-0,100130;-0,182180;0,995970;-0,390820;-0,034500;-0,351770;45,088878;14,125230;0,000000;238,400000;192,000000;11;32;49,409;06/01/2021
-0,113150;-0,199660;0,996940;-0,653500;0,049770;-1,278800;45,088877;14,125228;0,000000;238,300000;192,000000;11;32;49,664;06/01/2021
-0,125210;-0,214790;0,990930;-0,573970;0,118700;-2,835240;45,088877;14,125228;0,000000;238,300000;192,000000;11;32;49,921;06/01/2021
-0,145380;-0,242810;0,988080;-0,426550;0,228310;-4,586730;45,088877;14,125228;0,000000;238,300000;192,000000;11;32;50,177;06/01/2021
-0,166380;-0,251040;0,992360;-0,284600;0,575350;-6,423390;45,088877;14,125228;0,000000;238,200000;192,000000;11;32;50,433;06/01/2021
-0,196810;-0,293380;0,987700;-0,433180;0,116650;-8,314340;45,088877;14,125230;1,666800;238,200000;66,800000;11;32;50,689;06/01/2021
-0,177310;-0,228940;0,994910;-0,514850;0,880540;-10,477270;45,088877;14,125232;2,407600;238,300000;75,700000;11;32;50,946;06/01/2021
-0,151920;-0,283220;0,997090;1,147970;0,205460;-12,207390;45,088875;14,125233;3,704000;238,400000;85,600000;11;32;51,201;06/01/2021
-0,107110;-0,306770;0,992360;-0,871390;-0,268160;-11,880920;45,088875;14,125235;4,815200;238,200000;87,500000;11;32;51,456;06/01/2021
-0,081280;-0,278890;0,991930;-0,350350;0,349680;-8,208890;45,088875;14,125245;6,296800;237,600000;90,800000;11;32;51,714;06/01/2021
-0,094200;-0,258520;1,003590;-0,328900;1,117890;-4,124690;45,088875;14,125253;7,408000;237,300000;93,400000;11;32;51,968;06/01/2021
-0,077030;-0,210800;1,001600;-0,438880;0,794660;-1,448160;45,088875;14,125268;9,260000;236,700000;92,700000;11;32;52,225;06/01/2021
-0,046170;-0,123160;1,008680;0,215480;0,831380;-0,790110;45,088875;14,125288;10,926800;236,300000;92,200000;11;32;52,481;06/01/2021
0,003290;-0,017010;1,012540;-0,705540;1,018550;0,168490;45,088873;14,125302;12,778800;236,000000;94,000000;11;32;52,737;06/01/2021
-0,027300;-0,073880;1,010340;-0,018900;-0,532640;0,717930;45,088870;14,125322;14,445600;235,900000;95,200000;11;32;52,993;06/01/2021
-0,076570;-0,208660;0,982150;-0,763640;1,889580;0,917710;45,088865;14,125337;15,186400;236,100000;97,500000;11;32;53,248;06/01/2021
-0,038900;-0,168920;0,998410;-1,823450;-0,933620;1,184640;45,088858;14,125355;15,927200;236,300000;99,200000;11;32;53,504;06/01/2021
-0,092420;-0,212920;1,021230;-0,171640;0,234320;2,124690;45,088853;14,125372;17,038400;236,400000;101,000000;11;32;53,761;06/01/2021
-0,081030;-0,240660;0,981290;-2,202880;0,108300;1,931030;45,088853;14,125393;17,594000;236,500000;98,900000;11;32;54,017;06/01/2021
-0,130890;-0,223900;0,994580;-1,051850;1,293150;0,830540;45,088848;14,125408;18,149600;236,600000;100,900000;11;32;54,273;06/01/2021
-0,104430;-0,238680;1,008730;-0,493100;0,393850;0,009100;45,088845;14,125433;19,631200;236,600000;100,500000;11;32;54,529;06/01/2021
-0,109680;-0,233040;0,989260;-0,140580;0,846970;-0,095560;45,088838;14,125458;20,372000;236,800000;101,800000;11;32;54,785;06/01/2021
-0,105700;-0,217660;0,992660;-1,296050;0,701350;-0,136940;45,088835;14,125475;21,483200;236,700000;102,100000;11;32;55,040;06/01/2021
-0,082300;-0,199720;0,994380;0,251170;0,509990;0,135900;45,088832;14,125503;22,594400;236,600000;101,500000;11;32;55,296;06/01/2021
-0,090330;-0,186330;1,003410;-0,331010;0,707710;0,422930;45,088828;14,125523;23,520400;236,500000;101,800000;11;32;55,553;06/01/2021
-0,108950;-0,182830;0,979180;-0,118570;1,063180;0,890240;45,088822;14,125555;25,002000;236,300000;102,500000;11;32;55,809;06/01/2021
-0,102460;-0,158990;1,005540;0,569400;0,574730;0,618180;45,088818;14,125575;25,372400;236,200000;102,500000;11;32;56,065;06/01/2021
-0,097150;-0,162490;1,001260;-0,228240;0,730050;0,176300;45,088808;14,125605;26,113200;236,200000;103,600000;11;32;56,321;06/01/2021
-0,077410;-0,163170;0,969730;-0,790500;1,130440;0,272200;45,088800;14,125638;27,039200;236,200000;104,500000;11;32;56,576;06/01/2021
-0,107180;-0,146510;0,989770;0,827790;-0,394680;1,323350;45,088795;14,125660;28,150400;236,300000;104,500000;11;32;56,833;06/01/2021
-0,117020;-0,130500;1,001970;0,359220;-0,133060;0,966490;45,088787;14,125693;29,261600;236,300000;104,800000;11;32;57,088;06/01/2021
-0,101920;-0,139550;0,990680;-0,931900;0,220050;-0,331380;45,088780;14,125717;29,817200;236,200000;105,400000;11;32;57,345;06/01/2021
-0,090650;-0,093440;0,986440;0,148610;-0,110870;-0,201880;45,088773;14,125748;29,817200;236,100000;105,000000;11;32;57,601;06/01/2021
-0,041730;0,009880;1,012180;0,244770;-0,089580;-0,237310;45,088772;14,125770;30,002400;235,900000;103,800000;11;32;57,857;06/01/2021
-0,048530;0,004240;1,018060;0,607060;-0,630100;0,237610;45,088765;14,125807;30,928400;235,800000;102,800000;11;32;58,112;06/01/2021
-0,053440;-0,008050;0,992570;-1,698030;0,325330;0,044680;45,088762;14,125830;30,743200;235,900000;102,300000;11;32;58,368;06/01/2021
-0,027840;0,025740;0,961650;-0,475060;-0,803790;0,186970;45,088753;14,125865;31,484000;236,500000;102,800000;11;32;58,625;06/01/2021
-0,015840;0,033850;1,009460;1,709970;-0,596490;0,378430;45,088743;14,125900;31,669200;237,400000;103,700000;11;32;58,881;06/01/2021
-0,039910;0,005390;1,005180;0,026310;-1,243870;0,301200;45,088737;14,125922;31,484000;237,800000;104,400000;11;32;59,137;06/01/2021
-0,031560;-0,005290;0,986790;-1,812980;0,013510;0,736670;45,088725;14,125953;30,928400;238,200000;106,000000;11;32;59,393;06/01/2021
-0,038250;0,020630;1,011510;-0,137900;-0,300670;0,453030;45,088718;14,125977;30,928400;238,600000;106,200000;11;32;59,649;06/01/2021
-0,031150;0,021500;0,992790;0,040210;-0,947030;0,110320;45,088712;14,126008;30,558000;238,800000;106,300000;11;32;59,905;06/01/2021
-0,012160;0,031020;1,018270;-1,208170;-0,597830;-0,158290;45,088705;14,126028;30,187600;239,000000;107,200000;11;33;00,159;06/01/2021
0,004730;0,015140;0,997790;-0,448610;-0,730070;0,009170;45,088693;14,126055;29,261600;238,900000;108,600000;11;33;00,417;06/01/2021
0,007770;0,016670;1,004190;-1,650970;-0,870020;0,745640;45,088687;14,126073;28,706000;238,800000;108,900000;11;33;00,672;06/01/2021
0,026360;0,011310;1,002590;-0,355940;-0,066360;1,747230;45,088677;14,126100;27,780000;238,800000;109,700000;11;33;00,929;06/01/2021
0,010070;0,007850;0,983020;-0,714940;-0,496120;1,900860;45,088665;14,126125;27,039200;238,700000;110,800000;11;33;01,185;06/01/2021
0,061880;-0,008890;1,013380;0,132880;-0,152290;2,887570;45,088660;14,126140;25,928000;238,800000;111,200000;11;33;01,441;06/01/2021
0,060030;-0,036480;1,026790;0,992860;-0,934010;4,170510;45,088650;14,126163;25,187200;239,200000;110,800000;11;33;01,697;06/01/2021
0,164940;-0,090420;0,966450;-2,880160;-1,166560;6,681380;45,088643;14,126178;24,446400;239,400000;110,600000;11;33;01,953;06/01/2021
0,124120;-0,078610;1,006430;-1,241240;-1,407210;10,540410;45,088635;14,126200;23,520400;239,700000;111,200000;11;33;02,208;06/01/2021
0,211940;-0,091220;0,985370;0,292560;-3,397460;14,621040;45,088628;14,126213;23,150000;239,900000;112,200000;11;33;02,465;06/01/2021
0,109930;-0,094680;0,998710;-0,215150;0,251710;16,586360;45,088617;14,126230;22,224000;239,900000;114,600000;11;33;02,721;06/01/2021
0,139130;-0,082510;1,019330;-0,871870;-1,374960;18,067430;45,088603;14,126247;21,853600;240,200000;117,100000;11;33;02,976;06/01/2021
0,096110;-0,088770;0,994900;-0,255530;-1,025750;17,608250;45,088595;14,126257;21,112800;240,400000;120,300000;11;33;03,232;06/01/2021
0,074440;-0,105810;1,003680;-2,119820;-1,543870;17,072030;45,088582;14,126270;20,742400;241,100000;125,000000;11;33;03,489;06/01/2021
-0,005830;-0,098710;0,988170;-0,627590;-0,582490;14,906650;45,088573;14,126280;20,557200;241,600000;127,400000;11;33;03,745;06/01/2021
0,031230;-0,104270;0,991160;-1,379620;-3,149570;12,058720;45,088560;14,126292;20,186800;242,300000;130,600000;11;33;04,001;06/01/2021
-0,080600;-0,074060;0,991200;0,561720;-1,104060;8,912500;45,088552;14,126298;20,001600;242,600000;133,000000;11;33;04,257;06/01/2021
-0,027460;-0,049050;0,984230;-0,250250;-2,817410;5,274250;45,088538;14,126308;19,260800;242,700000;137,300000;11;33;04,513;06/01/2021
-0,187990;0,013950;0,980400;0,772870;-0,027530;0,533740;45,088528;14,126313;19,075600;242,800000;139,500000;11;33;04,769;06/01/2021
-0,127610;0,015050;0,990050;1,410190;-0,201540;-5,023010;45,088515;14,126322;18,705200;242,800000;142,300000;11;33;05,024;06/01/2021
-0,232860;0,069810;1,005650;2,157910;-0,928380;-10,700740;45,088502;14,126330;18,520000;242,900000;144,600000;11;33;05,281;06/01/2021
-0,246460;0,070240;0,979200;0,034640;0,874080;-14,856110;45,088493;14,126337;17,964400;242,600000;145,300000;11;33;05,537;06/01/2021
-0,280730;0,093380;0,968420;-0,499320;-0,081830;-20,376990;45,088483;14,126347;17,594000;242,100000;145,300000;11;33;05,793;06/01/2021
-0,294670;0,125740;0,996990;2,662100;0,831990;-24,146700;45,088478;14,126357;17,223600;241,700000;144,000000;11;33;06,049;06/01/2021
-0,312750;0,144890;0,990140;2,855060;1,578580;-27,560740;45,088468;14,126370;16,853200;241,200000;141,400000;11;33;06,304;06/01/2021
-0,297940;0,142540;0,998870;2,055870;0,417260;-29,393610;45,088465;14,126380;16,297600;240,800000;137,500000;11;33;06,561;06/01/2021
-0,315510;0,120270;0,989030;1,836760;1,252840;-29,612020;45,088458;14,126398;15,927200;240,400000;131,600000;11;33;06,816;06/01/2021
-0,313520;0,071990;0,973930;-0,064910;0,048910;-29,583630;45,088457;14,126412;15,742000;240,100000;126,100000;11;33;07,073;06/01/2021
-0,331980;0,079070;0,989690;1,424100;0,094680;-28,470000;45,088452;14,126433;16,297600;239,900000;119,000000;11;33;07,329;06/01/2021
-0,288000;0,058530;0,989270;2,164830;0,125060;-27,847360;45,088450;14,126457;16,668000;239,400000;115,500000;11;33;07,584;06/01/2021
-0,216340;0,026930;0,993850;0,418050;-1,347240;-25,475010;45,088447;14,126472;17,594000;239,200000;110,500000;11;33;07,841;06/01/2021
-0,226720;0,016930;0,975170;1,368510;0,397180;-21,128250;45,088448;14,126498;18,705200;239,000000;103,200000;11;33;08,097;06/01/2021
-0,119520;-0,003440;1,012480;0,141070;-1,254500;-17,026130;45,088448;14,126517;19,446000;238,900000;100,200000;11;33;08,353;06/01/2021
-0,069100;-0,036270;0,972580;0,915810;-0,033750;-12,884100;45,088452;14,126545;20,742400;239,100000;95,400000;11;33;08,609;06/01/2021
-0,083260;-0,021310;1,001300;-0,583230;-1,083390;-6,976640;45,088455;14,126563;21,483200;239,100000;92,400000;11;33;08,864;06/01/2021
-0,076500;-0,031650;0,992860;1,029550;-0,421570;-3,701570;45,088460;14,126592;22,409200;239,200000;88,900000;11;33;09,121;06/01/2021
-0,034560;-0,043300;0,951970;-0,317710;-1,043640;-2,572030;45,088462;14,126610;22,594400;239,100000;87,700000;11;33;09,376;06/01/2021
-0,061740;-0,019000;1,003990;1,411050;-0,094720;-1,662860;45,088468;14,126637;23,520400;238,700000;84,800000;11;33;09,633;06/01/2021
-0,083720;-0,020000;1,005320;1,877150;1,003260;-0,670560;45,088477;14,126665;24,076000;237,600000;82,800000;11;33;09,888;06/01/2021
-0,079390;-0,016040;1,011840;-0,876700;1,188530;-1,072530;45,088482;14,126682;24,446400;236,900000;81,800000;11;33;10,145;06/01/2021
-0,072510;-0,019490;1,012060;-0,159870;-0,094880;-1,004090;45,088495;14,126712;25,372400;236,200000;78,400000;11;33;10,401;06/01/2021
-0,071580;-0,024050;0,992250;-1,380280;-0,383360;-1,069290;45,088505;14,126732;26,298400;236,000000;75,500000;11;33;10,656;06/01/2021
-0,067290;-0,007480;1,024480;-0,923810;-0,828600;-0,923360;45,088517;14,126763;27,780000;235,900000;72,900000;11;33;10,913;06/01/2021
-0,065020;-0,031410;0,976960;-0,592790;-0,737160;-1,038350;45,088523;14,126785;28,706000;236,000000;71,900000;11;33;11,169;06/01/2021
-0,066520;0,004050;1,004740;-1,355280;-0,223220;-1,400550;45,088533;14,126820;29,817200;236,200000;71,100000;11;33;11,425;06/01/2021
-0,070200;0,033680;1,034020;0,193640;-0,642200;-1,554360;45,088542;14,126855;30,743200;236,400000;70,700000;11;33;11,681;06/01/2021
-0,078640;0,034360;1,031370;-0,767890;-0,096340;-2,134360;45,088550;14,126878;31,669200;236,500000;69,800000;11;33;11,936;06/01/2021
-0,083310;0,010300;0,973480;-3,548950;0,689780;-3,197830;45,088562;14,126915;32,780400;236,500000;68,500000;11;33;12,192;06/01/2021
-0,067050;0,013640;1,004750;0,926400;-1,378450;-3,019900;45,088568;14,126938;33,336000;236,600000;68,400000;11;33;12,448;06/01/2021
-0,050170;0,004580;0,991690;-1,049920;-0,312110;-3,324560;45,088578;14,126975;34,076800;236,700000;67,700000;11;33;12,705;06/01/2021
-0,039050;0,005700;1,006080;0,047810;-0,846030;-2,138230;45,088585;14,127000;34,817600;236,800000;67,500000;11;33;12,961;06/01/2021
-0,053320;0,003970;1,022150;-0,232920;0,525730;-1,409940;45,088595;14,127037;35,188000;237,000000;67,300000;11;33;13,216;06/01/2021
-0,053340;-0,006240;0,969470;-0,990150;0,767090;-1,341780;45,088603;14,127062;35,558400;237,300000;66,600000;11;33;13,473;06/01/2021
-0,042090;0,016310;1,008490;0,158660;-0,323770;-1,215130;45,088615;14,127097;35,743600;237,500000;65,800000;11;33;13,730;06/01/2021
-0,046010;0,006680;1,007220;0,451040;0,404270;-1,101480;45,088627;14,127133;36,114000;237,700000;65,000000;11;33;13,984;06/01/2021
-0,038800;0,007610;1,005580;-0,552160;0,270180;-0,908090;45,088635;14,127157;36,484400;237,700000;64,800000;11;33;14,241;06/01/2021
-0,047950;0,007850;0,998660;-0,411240;0,812290;-0,615930;45,088647;14,127195;36,669600;237,700000;64,600000;11;33;14,497;06/01/2021
-0,050350;0,041170;1,024670;0,063180;1,667270;-0,644060;45,088655;14,127220;37,040000;237,600000;64,400000;11;33;14,753;06/01/2021
-0,060100;0,040900;1,034010;-0,025210;2,309520;-0,829660;45,088670;14,127257;37,595600;237,200000;63,500000;11;33;15,008;06/01/2021
-0,082500;0,055080;0,984780;-0,625130;3,217460;-0,931810;45,088678;14,127282;37,780800;236,900000;63,200000;11;33;15,264;06/01/2021
-0,082410;0,075070;1,013650;0,745940;2,284960;-0,786570;45,088695;14,127318;38,151200;236,700000;62,200000;11;33;15,521;06/01/2021
